"IRSZ","CíMHELY NEVE","JELLEGE","VÁROSRÉSZ","1.SZÁM","1.JEL","2.SZÁM","2.JEL"
3534,"Vince                  ","utca",,0,,0,
3519,"Viola                  ","utca       ","Tapolca",0,,0,
3532,"Virág                  ","utca",,0,,0,
3528,"Visó                   ","utca",,0,,0,
3527,"Vitéz                  ","utca",,0,,0,
3516,"Vizirózsa              ","utca       ","Görömböly",0,,0,
3525,"Vologda                ","utca",,0,,0,
3533,"Völgy","utca",,0,,0,
3534,"Vörös                  ","utca",,0,,0,
3533,"Vörös Bérc             ","utca",,0,,0,
3530,"Vörösmarty Mihály      ","utca",,0,,0,
3531,"Wesselényi Miklós      ","utca",,0,,0,
3528,"Zagyva                 ","utca",,0,,0,
3528,"Zala                   ","utca",,0,,0,
3530,"Zamenhof               ","utca",,0,,0,
3519,"Zárda                  ","utca       ","Tapolca",0,,0,
3508,"Zászló                 ","utca",,0,,0,
3519,"Zempléni               ","utca",,0,,0,
3534,"Zenta                  ","utca",,0,,0,
3527,"Zielinsky Szilárd      ","utca",,0,,0,
3519,"Zilahi                 ","utca       ","Tapolca",0,,0,
3532,"Zoltán                 ","utca",,0,,0,
3519,"Zólyomi                ","utca       ","Tapolca",0,,0,
3526,"Zombori                ","utca",,0,,0,
3529,"Zrínyi Ilona           ","utca",,-3,,0,
3530,"Zrínyi Ilona           ","utca",,1,,15,
3530,"Zrínyi Ilona           ","utca",,2,,14,
3528,"Zsedényi Béla          ","utca",,0,,0,
3527,"Zsigmondi Vilmos       ","utca",,0,,0,
3530,"Zsolcai                ","sor",,0,,0,
3526,"Zsolcai kapu","kapu",,-1,,0,
3527,"Zsolcai kapu","kapu",,-2,,0,
