"IRSZ","CíMHELY NEVE","JELLEGE","VÁROSRÉSZ","1.SZÁM","1.JEL","2.SZÁM","2.JEL"
9023,"Mészáros Lőrinc               ","utca",,0,,0,
9026,"Mező                          ","utca",,0,,0,
9011,"Mogyorós                      ","út","Győrszentiván",0,,0,
9011,"Moha","út","Győrszentiván",0,,0,
9028,"Mohács","út",,0,,0,
9028,"Mohi","út",,0,,0,
9011,"Molnár                        ","út","Győrszentiván",0,,0,
9024,"Mónus Illés                   ","utca",,0,,0,
9028,"Móra Ferenc                   ","tér",,0,,0,
9022,"Móricz Zsigmond               ","rakpart",,0,,0,
9028,"Mozsár                        ","utca",,0,,0,
9021,"Munkácsy Mihály               ","utca",,0,,0,
9027,"Munkás                        ","utca",,0,,0,
9025,"Muskátli                      ","utca",,0,,0,
9022,"Múzeum                        ","köz",,0,,0,
9029,"Nád                           ","utca",,0,,0,
9024,"Nádas Ernő                    ","utca",,0,,0,
9012,"Nádasdy Ferenc                ","utca","Ménfőcsanak",0,,0,
9024,"Nádor","út",,0,,0,
9024,"Nádor                         ","tér",,0,,0,
9011,"Nagy                          ","hegy","Győrszentiván",0,,0,
9024,"Nagy Imre                     ","utca",,0,,0,
9021,"Nagy Jenő                     ","utca",,0,,0,
9027,"Nagy Sándor József            ","utca",,0,,0,
9025,"Napfény                       ","utca",,0,,0,
9011,"Napos                         ","út","Győrszentiván",0,,0,
9011,"Napsugár","út","Győrszentiván",0,,0,
9022,"Nefelejcs                     ","utca",,0,,0,
9030,"Nemesszék                     ","utca",,0,,0,
9026,"Németh László János           ","utca",,0,,0,
9023,"Nemzetőr                      ","utca",,0,,0,
9025,"Nép                           ","utca",,0,,0,
9012,"Népfőiskola                   ","út","Ménfőcsanak",0,,0,
9027,"Névtelen                      ","utca",,0,,0,
9025,"Nyár                          ","utca",,0,,0,
9028,"Nyerges                       ","utca",,0,,0,
9027,"Nyírfa","sor",,0,,0,
9024,"Orgona                        ","utca",,0,,0,
9012,"Ormos                         ","utca","Ménfőcsanak",0,,0,
9025,"Országút                      ","utca",,0,,0,
9012,"OTP-ház                   ",,"Ménfőcsanak",0,,0,
9023,"Otthon                        ","utca",,0,,0,
9027,"Oxigéngyári                   ","utca",,0,,0,
9012,"Öreg                          ","út","Ménfőcsanak",0,,0,
9028,"Őrhely","utca",,0,,0,
9024,"Örkény István                 ","utca",,0,,0,
9030,"Örvény                        ","utca",,0,,0,
9011,"Ősi                           ","út","Győrszentiván",0,,0,
9028,"Ötház                         ","utca",,0,,0,
9024,"Öveges József                 ","utca",,0,,0,
9025,"Őzike","utca","Pinnyéd",0,,0,
9023,"Pacsirta                      ","utca",,0,,0,
9024,"Páczay Pál","utca",,0,,0,
9011,"Páfrány","út","Győrszentiván",0,,0,
9011,"Palást","út","Győrszentiván",0,,0,
9022,"Pálffy                        ","utca",,0,,0,
9028,"Palotai","utca",,0,,0,
9028,"Pándzsa                       ","utca",,0,,0,
9028,"Pannónia                      ","utca",,0,,0,
9024,"Pápai                         ","út",,0,,0,
9019,"Papréti                       ","út","Gyirmót",0,,0,
9012,"Paptagi                       ","utca","Ménfőcsanak",0,,0,
9011,"Páskom                        ","utca","Győrszentiván",0,,0,
9024,"Pásztor                       ","utca",,0,,0,
9029,"Pásztor                       ","tér",,0,,0,
9026,"Pataházi                      ","utca",,0,,0,
9026,"Patak                         ","utca",,0,,0,
9028,"Pattantyús                    ","utca",,0,,0,
9024,"Pátzai Pál","út",,0,,0,
9028,"Páva                          ","utca",,0,,0,
9011,"Pázsit","út","Győrszentiván",0,,0,
9011,"Pengős                        ","utca","Győrszentiván",0,,0,
9030,"Pénzverem                     ","utca",,0,,0,
9027,"Pesti                         ","út",,0,,0,
9028,"Petárda                       ","utca",,0,,0,
9025,"Péterffy Sándor               ","utca",,0,,0,
9025,"Petőfi                        ","tér",,0,,0,
9024,"Petz Lajos Dr.                ","utca",,0,,0,
9011,"Pince                         ","út","Győrszentiván",0,,0,
9025,"Pinkóca                       ","utca",,0,,0,
9028,"Pipitér ","utca",,0,,0,
9027,"Platánfa","utca",,0,,0,
9025,"Ponty                         ","utca",,0,,0,
9012,"Poór Bertalan                 ","út","Ménfőcsanak",0,,0,
9011,"Pósa Lajos                    ","út","Győrszentiván",0,,0,
9029,"Pozsonyi                      ","út",,0,,0,
9026,"Pöltenberg                    ","utca",,0,,0,
9022,"Prófunt                       ","köz",,0,,0,
9027,"Puskás Tivadar                ","utca",,0,,0,
9023,"Pusztaszeri                   ","utca",,0,,0,
